# vi: ts=30 sw=30
i2327	Motor 23 Position Rollover Range	Motor Motion I-Variables
i2427	Motor 24 Position Rollover Range	Motor Motion I-Variables
i2527	Motor 25 Position Rollover Range	Motor Motion I-Variables
i2627	Motor 26 Position Rollover Range	Motor Motion I-Variables
i2727	Motor 27 Position Rollover Range	Motor Motion I-Variables
i2827	Motor 28 Position Rollover Range	Motor Motion I-Variables
i2927	Motor 29 Position Rollover Range	Motor Motion I-Variables
i3027	Motor 30 Position Rollover Range	Motor Motion I-Variables
i3127	Motor 31 Position Rollover Range	Motor Motion I-Variables
i3227	Motor 32 Position Rollover Range	Motor Motion I-Variables
i128	Motor 1 In-Position Band	Motor Motion I-Variables
i228	Motor 2 In-Position Band	Motor Motion I-Variables
i328	Motor 3 In-Position Band	Motor Motion I-Variables
i428	Motor 4 In-Position Band	Motor Motion I-Variables
i528	Motor 5 In-Position Band	Motor Motion I-Variables
i628	Motor 6 In-Position Band	Motor Motion I-Variables
i728	Motor 7 In-Position Band	Motor Motion I-Variables
i828	Motor 8 In-Position Band	Motor Motion I-Variables
i928	Motor 9 In-Position Band	Motor Motion I-Variables
i1028	Motor 10 In-Position Band	Motor Motion I-Variables
i1128	Motor 11 In-Position Band	Motor Motion I-Variables
i1228	Motor 12 In-Position Band	Motor Motion I-Variables
i1328	Motor 13 In-Position Band	Motor Motion I-Variables
i1428	Motor 14 In-Position Band	Motor Motion I-Variables
i1528	Motor 15 In-Position Band	Motor Motion I-Variables
i1628	Motor 16 In-Position Band	Motor Motion I-Variables
i1728	Motor 17 In-Position Band	Motor Motion I-Variables
i1828	Motor 18 In-Position Band	Motor Motion I-Variables
i1928	Motor 19 In-Position Band	Motor Motion I-Variables
i2028	Motor 20 In-Position Band	Motor Motion I-Variables
i2128	Motor 21 In-Position Band	Motor Motion I-Variables
i2228	Motor 22 In-Position Band	Motor Motion I-Variables
i2328	Motor 23 In-Position Band	Motor Motion I-Variables
i2428	Motor 24 In-Position Band	Motor Motion I-Variables
i2528	Motor 25 In-Position Band	Motor Motion I-Variables
i2628	Motor 26 In-Position Band	Motor Motion I-Variables
i2728	Motor 27 In-Position Band	Motor Motion I-Variables
i2828	Motor 28 In-Position Band	Motor Motion I-Variables
i2928	Motor 29 In-Position Band	Motor Motion I-Variables
i3028	Motor 30 In-Position Band	Motor Motion I-Variables
i3128	Motor 31 In-Position Band	Motor Motion I-Variables
i3228	Motor 32 In-Position Band	Motor Motion I-Variables
i129	Motor 1 Output/First Phase Offset	Motor Motion I-Variables
i229	Motor 2 Output/First Phase Offset	Motor Motion I-Variables
i329	Motor 3 Output/First Phase Offset	Motor Motion I-Variables
i429	Motor 4 Output/First Phase Offset	Motor Motion I-Variables
i529	Motor 5 Output/First Phase Offset	Motor Motion I-Variables
i629	Motor 6 Output/First Phase Offset	Motor Motion I-Variables
i729	Motor 7 Output/First Phase Offset	Motor Motion I-Variables
i829	Motor 8 Output/First Phase Offset	Motor Motion I-Variables
i929	Motor 9 Output/First Phase Offset	Motor Motion I-Variables
i1029	Motor 10 Output/First Phase Offset	Motor Motion I-Variables
i1129	Motor 11 Output/First Phase Offset	Motor Motion I-Variables
i1229	Motor 12 Output/First Phase Offset	Motor Motion I-Variables
i1329	Motor 13 Output/First Phase Offset	Motor Motion I-Variables
i1429	Motor 14 Output/First Phase Offset	Motor Motion I-Variables
i1529	Motor 15 Output/First Phase Offset	Motor Motion I-Variables
i1629	Motor 16 Output/First Phase Offset	Motor Motion I-Variables
i1729	Motor 17 Output/First Phase Offset	Motor Motion I-Variables
i1829	Motor 18 Output/First Phase Offset	Motor Motion I-Variables
i1929	Motor 19 Output/First Phase Offset	Motor Motion I-Variables
i2029	Motor 20 Output/First Phase Offset	Motor Motion I-Variables
i2129	Motor 21 Output/First Phase Offset	Motor Motion I-Variables
i2229	Motor 22 Output/First Phase Offset	Motor Motion I-Variables
i2329	Motor 23 Output/First Phase Offset	Motor Motion I-Variables
i2429	Motor 24 Output/First Phase Offset	Motor Motion I-Variables
i2529	Motor 25 Output/First Phase Offset	Motor Motion I-Variables
i2629	Motor 26 Output/First Phase Offset	Motor Motion I-Variables
i2729	Motor 27 Output/First Phase Offset	Motor Motion I-Variables
i2829	Motor 28 Output/First Phase Offset	Motor Motion I-Variables
i2929	Motor 29 Output/First Phase Offset	Motor Motion I-Variables
i3029	Motor 30 Output/First Phase Offset	Motor Motion I-Variables
i3129	Motor 31 Output/First Phase Offset	Motor Motion I-Variables
i3229	Motor 32 Output/First Phase Offset	Motor Motion I-Variables
i130	Motor 1 PID Proportional Gain	Motor 1 PID Servo Setup I-Variables
i230	Motor 2 PID Proportional Gain	Motor 2 PID Servo Setup I-Variables
i330	Motor 3 PID Proportional Gain	Motor 3 PID Servo Setup I-Variables
i430	Motor 4 PID Proportional Gain	Motor 4 PID Servo Setup I-Variables
i530	Motor 5 PID Proportional Gain	Motor 5 PID Servo Setup I-Variables
i630	Motor 6 PID Proportional Gain	Motor 6 PID Servo Setup I-Variables
i730	Motor 7 PID Proportional Gain	Motor 7 PID Servo Setup I-Variables
i830	Motor 8 PID Proportional Gain	Motor 8 PID Servo Setup I-Variables
i930	Motor 9 PID Proportional Gain	Motor 9 PID Servo Setup I-Variables
i1030	Motor 10 PID Proportional Gain	Motor 10 PID Servo Setup I-Variables
i1130	Motor 11 PID Proportional Gain	Motor 11 PID Servo Setup I-Variables
i1230	Motor 12 PID Proportional Gain	Motor 12 PID Servo Setup I-Variables
i1330	Motor 13 PID Proportional Gain	Motor 13 PID Servo Setup I-Variables
i1430	Motor 14 PID Proportional Gain	Motor 14 PID Servo Setup I-Variables
i1530	Motor 15 PID Proportional Gain	Motor 15 PID Servo Setup I-Variables
i1630	Motor 16 PID Proportional Gain	Motor 16 PID Servo Setup I-Variables
i1730	Motor 17 PID Proportional Gain	Motor 17 PID Servo Setup I-Variables
i1830	Motor 18 PID Proportional Gain	Motor 18 PID Servo Setup I-Variables
i1930	Motor 19 PID Proportional Gain	Motor 19 PID Servo Setup I-Variables
i2030	Motor 20 PID Proportional Gain	Motor 20 PID Servo Setup I-Variables
i2130	Motor 21 PID Proportional Gain	Motor 21 PID Servo Setup I-Variables
i2230	Motor 22 PID Proportional Gain	Motor 22 PID Servo Setup I-Variables
i2330	Motor 23 PID Proportional Gain	Motor 23 PID Servo Setup I-Variables
i2430	Motor 24 PID Proportional Gain	Motor 24 PID Servo Setup I-Variables
i2530	Motor 25 PID Proportional Gain	Motor 25 PID Servo Setup I-Variables
i2630	Motor 26 PID Proportional Gain	Motor 26 PID Servo Setup I-Variables
i2730	Motor 27 PID Proportional Gain	Motor 27 PID Servo Setup I-Variables
i2830	Motor 28 PID Proportional Gain	Motor 28 PID Servo Setup I-Variables
i2930	Motor 29 PID Proportional Gain	Motor 29 PID Servo Setup I-Variables
i3030	Motor 30 PID Proportional Gain	Motor 30 PID Servo Setup I-Variables
i3130	Motor 31 PID Proportional Gain	Motor 31 PID Servo Setup I-Variables
i3230	Motor 32 PID Proportional Gain	Motor 32 PID Servo Setup I-Variables
i131	Motor 1 PID Derivative Gain	Motor 1 PID Servo Setup I-Variables
i231	Motor 2 PID Derivative Gain	Motor 2 PID Servo Setup I-Variables
i331	Motor 3 PID Derivative Gain	Motor 3 PID Servo Setup I-Variables
i431	Motor 4 PID Derivative Gain	Motor 4 PID Servo Setup I-Variables
i531	Motor 5 PID Derivative Gain	Motor 5 PID Servo Setup I-Variables
i631	Motor 6 PID Derivative Gain	Motor 6 PID Servo Setup I-Variables
i731	Motor 7 PID Derivative Gain	Motor 7 PID Servo Setup I-Variables
i831	Motor 8 PID Derivative Gain	Motor 8 PID Servo Setup I-Variables
i931	Motor 9 PID Derivative Gain	Motor 9 PID Servo Setup I-Variables
i1031	Motor 10 PID Derivative Gain	Motor 10 PID Servo Setup I-Variables
i1131	Motor 11 PID Derivative Gain	Motor 11 PID Servo Setup I-Variables
i1231	Motor 12 PID Derivative Gain	Motor 12 PID Servo Setup I-Variables
i1331	Motor 13 PID Derivative Gain	Motor 13 PID Servo Setup I-Variables
i1431	Motor 14 PID Derivative Gain	Motor 14 PID Servo Setup I-Variables
i1531	Motor 15 PID Derivative Gain	Motor 15 PID Servo Setup I-Variables
i1631	Motor 16 PID Derivative Gain	Motor 16 PID Servo Setup I-Variables
i1731	Motor 17 PID Derivative Gain	Motor 17 PID Servo Setup I-Variables
i1831	Motor 18 PID Derivative Gain	Motor 18 PID Servo Setup I-Variables
i1931	Motor 19 PID Derivative Gain	Motor 19 PID Servo Setup I-Variables
i2031	Motor 20 PID Derivative Gain	Motor 20 PID Servo Setup I-Variables
i2131	Motor 21 PID Derivative Gain	Motor 21 PID Servo Setup I-Variables
i2231	Motor 22 PID Derivative Gain	Motor 22 PID Servo Setup I-Variables
i2331	Motor 23 PID Derivative Gain	Motor 23 PID Servo Setup I-Variables
i2431	Motor 24 PID Derivative Gain	Motor 24 PID Servo Setup I-Variables
i2531	Motor 25 PID Derivative Gain	Motor 25 PID Servo Setup I-Variables
i2631	Motor 26 PID Derivative Gain	Motor 26 PID Servo Setup I-Variables
i2731	Motor 27 PID Derivative Gain	Motor 27 PID Servo Setup I-Variables
i2831	Motor 28 PID Derivative Gain	Motor 28 PID Servo Setup I-Variables
i2931	Motor 29 PID Derivative Gain	Motor 29 PID Servo Setup I-Variables
i3031	Motor 30 PID Derivative Gain	Motor 30 PID Servo Setup I-Variables
i3131	Motor 31 PID Derivative Gain	Motor 31 PID Servo Setup I-Variables
i3231	Motor 32 PID Derivative Gain	Motor 32 PID Servo Setup I-Variables
i132	Motor 1 PID Velocity Feedforward Gain	Motor 1 PID Servo Setup I-Variables
i232	Motor 2 PID Velocity Feedforward Gain	Motor 2 PID Servo Setup I-Variables
i332	Motor 3 PID Velocity Feedforward Gain	Motor 3 PID Servo Setup I-Variables
i432	Motor 4 PID Velocity Feedforward Gain	Motor 4 PID Servo Setup I-Variables
i532	Motor 5 PID Velocity Feedforward Gain	Motor 5 PID Servo Setup I-Variables
i632	Motor 6 PID Velocity Feedforward Gain	Motor 6 PID Servo Setup I-Variables
i732	Motor 7 PID Velocity Feedforward Gain	Motor 7 PID Servo Setup I-Variables
i832	Motor 8 PID Velocity Feedforward Gain	Motor 8 PID Servo Setup I-Variables
i932	Motor 9 PID Velocity Feedforward Gain	Motor 9 PID Servo Setup I-Variables
i1032	Motor 10 PID Velocity Feedforward Gain	Motor 10 PID Servo Setup I-Variables
i1132	Motor 11 PID Velocity Feedforward Gain	Motor 11 PID Servo Setup I-Variables
i1232	Motor 12 PID Velocity Feedforward Gain	Motor 12 PID Servo Setup I-Variables
i1332	Motor 13 PID Velocity Feedforward Gain	Motor 13 PID Servo Setup I-Variables
i1432	Motor 14 PID Velocity Feedforward Gain	Motor 14 PID Servo Setup I-Variables
i1532	Motor 15 PID Velocity Feedforward Gain	Motor 15 PID Servo Setup I-Variables
i1632	Motor 16 PID Velocity Feedforward Gain	Motor 16 PID Servo Setup I-Variables
i1732	Motor 17 PID Velocity Feedforward Gain	Motor 17 PID Servo Setup I-Variables
i1832	Motor 18 PID Velocity Feedforward Gain	Motor 18 PID Servo Setup I-Variables
i1932	Motor 19 PID Velocity Feedforward Gain	Motor 19 PID Servo Setup I-Variables
i2032	Motor 20 PID Velocity Feedforward Gain	Motor 20 PID Servo Setup I-Variables
i2132	Motor 21 PID Velocity Feedforward Gain	Motor 21 PID Servo Setup I-Variables
i2232	Motor 22 PID Velocity Feedforward Gain	Motor 22 PID Servo Setup I-Variables
i2332	Motor 23 PID Velocity Feedforward Gain	Motor 23 PID Servo Setup I-Variables
i2432	Motor 24 PID Velocity Feedforward Gain	Motor 24 PID Servo Setup I-Variables
i2532	Motor 25 PID Velocity Feedforward Gain	Motor 25 PID Servo Setup I-Variables
i2632	Motor 26 PID Velocity Feedforward Gain	Motor 26 PID Servo Setup I-Variables
i2732	Motor 27 PID Velocity Feedforward Gain	Motor 27 PID Servo Setup I-Variables
i2832	Motor 28 PID Velocity Feedforward Gain	Motor 28 PID Servo Setup I-Variables
i2932	Motor 29 PID Velocity Feedforward Gain	Motor 29 PID Servo Setup I-Variables
i3032	Motor 30 PID Velocity Feedforward Gain	Motor 30 PID Servo Setup I-Variables
i3132	Motor 31 PID Velocity Feedforward Gain	Motor 31 PID Servo Setup I-Variables
i3232	Motor 32 PID Velocity Feedforward Gain	Motor 32 PID Servo Setup I-Variables
i133	Motor 1 PID Integral Gain	Motor 1 PID Servo Setup I-Variables
i233	Motor 2 PID Integral Gain	Motor 2 PID Servo Setup I-Variables
i333	Motor 3 PID Integral Gain	Motor 3 PID Servo Setup I-Variables
i433	Motor 4 PID Integral Gain	Motor 4 PID Servo Setup I-Variables
i533	Motor 5 PID Integral Gain	Motor 5 PID Servo Setup I-Variables
i633	Motor 6 PID Integral Gain	Motor 6 PID Servo Setup I-Variables
i733	Motor 7 PID Integral Gain	Motor 7 PID Servo Setup I-Variables
i833	Motor 8 PID Integral Gain	Motor 8 PID Servo Setup I-Variables
i933	Motor 9 PID Integral Gain	Motor 9 PID Servo Setup I-Variables
i1033	Motor 10 PID Integral Gain	Motor 10 PID Servo Setup I-Variables
i1133	Motor 11 PID Integral Gain	Motor 11 PID Servo Setup I-Variables
i1233	Motor 12 PID Integral Gain	Motor 12 PID Servo Setup I-Variables
i1333	Motor 13 PID Integral Gain	Motor 13 PID Servo Setup I-Variables
i1433	Motor 14 PID Integral Gain	Motor 14 PID Servo Setup I-Variables
i1533	Motor 15 PID Integral Gain	Motor 15 PID Servo Setup I-Variables
i1633	Motor 16 PID Integral Gain	Motor 16 PID Servo Setup I-Variables
i1733	Motor 17 PID Integral Gain	Motor 17 PID Servo Setup I-Variables
i1833	Motor 18 PID Integral Gain	Motor 18 PID Servo Setup I-Variables
i1933	Motor 19 PID Integral Gain	Motor 19 PID Servo Setup I-Variables
i2033	Motor 20 PID Integral Gain	Motor 20 PID Servo Setup I-Variables
i2133	Motor 21 PID Integral Gain	Motor 21 PID Servo Setup I-Variables
i2233	Motor 22 PID Integral Gain	Motor 22 PID Servo Setup I-Variables
i2333	Motor 23 PID Integral Gain	Motor 23 PID Servo Setup I-Variables
i2433	Motor 24 PID Integral Gain	Motor 24 PID Servo Setup I-Variables
i2533	Motor 25 PID Integral Gain	Motor 25 PID Servo Setup I-Variables
i2633	Motor 26 PID Integral Gain	Motor 26 PID Servo Setup I-Variables
i2733	Motor 27 PID Integral Gain	Motor 27 PID Servo Setup I-Variables
i2833	Motor 28 PID Integral Gain	Motor 28 PID Servo Setup I-Variables
i2933	Motor 29 PID Integral Gain	Motor 29 PID Servo Setup I-Variables
i3033	Motor 30 PID Integral Gain	Motor 30 PID Servo Setup I-Variables
i3133	Motor 31 PID Integral Gain	Motor 31 PID Servo Setup I-Variables
i3233	Motor 32 PID Integral Gain	Motor 32 PID Servo Setup I-Variables
i134	Motor 1 PID Integration Mode	Motor 1 PID Servo Setup I-Variables
i234	Motor 2 PID Integration Mode	Motor 2 PID Servo Setup I-Variables
i334	Motor 3 PID Integration Mode	Motor 3 PID Servo Setup I-Variables
i434	Motor 4 PID Integration Mode	Motor 4 PID Servo Setup I-Variables
i534	Motor 5 PID Integration Mode	Motor 5 PID Servo Setup I-Variables
i634	Motor 6 PID Integration Mode	Motor 6 PID Servo Setup I-Variables
i734	Motor 7 PID Integration Mode	Motor 7 PID Servo Setup I-Variables
i834	Motor 8 PID Integration Mode	Motor 8 PID Servo Setup I-Variables
i934	Motor 9 PID Integration Mode	Motor 9 PID Servo Setup I-Variables
i1034	Motor 10 PID Integration Mode	Motor 10 PID Servo Setup I-Variables
i1134	Motor 11 PID Integration Mode	Motor 11 PID Servo Setup I-Variables
i1234	Motor 12 PID Integration Mode	Motor 12 PID Servo Setup I-Variables
i1334	Motor 13 PID Integration Mode	Motor 13 PID Servo Setup I-Variables
i1434	Motor 14 PID Integration Mode	Motor 14 PID Servo Setup I-Variables
i1534	Motor 15 PID Integration Mode	Motor 15 PID Servo Setup I-Variables
i1634	Motor 16 PID Integration Mode	Motor 16 PID Servo Setup I-Variables
i1734	Motor 17 PID Integration Mode	Motor 17 PID Servo Setup I-Variables
i1834	Motor 18 PID Integration Mode	Motor 18 PID Servo Setup I-Variables
i1934	Motor 19 PID Integration Mode	Motor 19 PID Servo Setup I-Variables
i2034	Motor 20 PID Integration Mode	Motor 20 PID Servo Setup I-Variables
i2134	Motor 21 PID Integration Mode	Motor 21 PID Servo Setup I-Variables
i2234	Motor 22 PID Integration Mode	Motor 22 PID Servo Setup I-Variables
i2334	Motor 23 PID Integration Mode	Motor 23 PID Servo Setup I-Variables
i2434	Motor 24 PID Integration Mode	Motor 24 PID Servo Setup I-Variables
i2534	Motor 25 PID Integration Mode	Motor 25 PID Servo Setup I-Variables
i2634	Motor 26 PID Integration Mode	Motor 26 PID Servo Setup I-Variables
i2734	Motor 27 PID Integration Mode	Motor 27 PID Servo Setup I-Variables
i2834	Motor 28 PID Integration Mode	Motor 28 PID Servo Setup I-Variables
i2934	Motor 29 PID Integration Mode	Motor 29 PID Servo Setup I-Variables
i3034	Motor 30 PID Integration Mode	Motor 30 PID Servo Setup I-Variables
i3134	Motor 31 PID Integration Mode	Motor 31 PID Servo Setup I-Variables
i3234	Motor 32 PID Integration Mode	Motor 32 PID Servo Setup I-Variables
i135	Motor 1 PID Acceleration Feedforward Gain	Motor 1 PID Servo Setup I-Variables
i235	Motor 2 PID Acceleration Feedforward Gain	Motor 2 PID Servo Setup I-Variables
i335	Motor 3 PID Acceleration Feedforward Gain	Motor 3 PID Servo Setup I-Variables
i435	Motor 4 PID Acceleration Feedforward Gain	Motor 4 PID Servo Setup I-Variables
i535	Motor 5 PID Acceleration Feedforward Gain	Motor 5 PID Servo Setup I-Variables
i635	Motor 6 PID Acceleration Feedforward Gain	Motor 6 PID Servo Setup I-Variables
i735	Motor 7 PID Acceleration Feedforward Gain	Motor 7 PID Servo Setup I-Variables
i835	Motor 8 PID Acceleration Feedforward Gain	Motor 8 PID Servo Setup I-Variables
i935	Motor 9 PID Acceleration Feedforward Gain	Motor 9 PID Servo Setup I-Variables
i1035	Motor 10 PID Acceleration Feedforward Gain	Motor 10 PID Servo Setup I-Variables
i1135	Motor 11 PID Acceleration Feedforward Gain	Motor 11 PID Servo Setup I-Variables
i1235	Motor 12 PID Acceleration Feedforward Gain	Motor 12 PID Servo Setup I-Variables
i1335	Motor 13 PID Acceleration Feedforward Gain	Motor 13 PID Servo Setup I-Variables
i1435	Motor 14 PID Acceleration Feedforward Gain	Motor 14 PID Servo Setup I-Variables
i1535	Motor 15 PID Acceleration Feedforward Gain	Motor 15 PID Servo Setup I-Variables
i1635	Motor 16 PID Acceleration Feedforward Gain	Motor 16 PID Servo Setup I-Variables
i1735	Motor 17 PID Acceleration Feedforward Gain	Motor 17 PID Servo Setup I-Variables
i1835	Motor 18 PID Acceleration Feedforward Gain	Motor 18 PID Servo Setup I-Variables
i1935	Motor 19 PID Acceleration Feedforward Gain	Motor 19 PID Servo Setup I-Variables
i2035	Motor 20 PID Acceleration Feedforward Gain	Motor 20 PID Servo Setup I-Variables
i2135	Motor 21 PID Acceleration Feedforward Gain	Motor 21 PID Servo Setup I-Variables
i2235	Motor 22 PID Acceleration Feedforward Gain	Motor 22 PID Servo Setup I-Variables
i2335	Motor 23 PID Acceleration Feedforward Gain	Motor 23 PID Servo Setup I-Variables
i2435	Motor 24 PID Acceleration Feedforward Gain	Motor 24 PID Servo Setup I-Variables
i2535	Motor 25 PID Acceleration Feedforward Gain	Motor 25 PID Servo Setup I-Variables
i2635	Motor 26 PID Acceleration Feedforward Gain	Motor 26 PID Servo Setup I-Variables
i2735	Motor 27 PID Acceleration Feedforward Gain	Motor 27 PID Servo Setup I-Variables
i2835	Motor 28 PID Acceleration Feedforward Gain	Motor 28 PID Servo Setup I-Variables
i2935	Motor 29 PID Acceleration Feedforward Gain	Motor 29 PID Servo Setup I-Variables
i3035	Motor 30 PID Acceleration Feedforward Gain	Motor 30 PID Servo Setup I-Variables
i3135	Motor 31 PID Acceleration Feedforward Gain	Motor 31 PID Servo Setup I-Variables
i3235	Motor 32 PID Acceleration Feedforward Gain	Motor 32 PID Servo Setup I-Variables
i136	Motor 1 PID Notch Filter Coefficient N1	Motor 1 PID Servo Setup I-Variables
i236	Motor 2 PID Notch Filter Coefficient N1	Motor 2 PID Servo Setup I-Variables
i336	Motor 3 PID Notch Filter Coefficient N1	Motor 3 PID Servo Setup I-Variables
i436	Motor 4 PID Notch Filter Coefficient N1	Motor 4 PID Servo Setup I-Variables
i536	Motor 5 PID Notch Filter Coefficient N1	Motor 5 PID Servo Setup I-Variables
i636	Motor 6 PID Notch Filter Coefficient N1	Motor 6 PID Servo Setup I-Variables
i736	Motor 7 PID Notch Filter Coefficient N1	Motor 7 PID Servo Setup I-Variables
i836	Motor 8 PID Notch Filter Coefficient N1	Motor 8 PID Servo Setup I-Variables
i936	Motor 9 PID Notch Filter Coefficient N1	Motor 9 PID Servo Setup I-Variables
i1036	Motor 10 PID Notch Filter Coefficient N1	Motor 10 PID Servo Setup I-Variables
i1136	Motor 11 PID Notch Filter Coefficient N1	Motor 11 PID Servo Setup I-Variables
i1236	Motor 12 PID Notch Filter Coefficient N1	Motor 12 PID Servo Setup I-Variables
i1336	Motor 13 PID Notch Filter Coefficient N1	Motor 13 PID Servo Setup I-Variables
i1436	Motor 14 PID Notch Filter Coefficient N1	Motor 14 PID Servo Setup I-Variables
i1536	Motor 15 PID Notch Filter Coefficient N1	Motor 15 PID Servo Setup I-Variables
i1636	Motor 16 PID Notch Filter Coefficient N1	Motor 16 PID Servo Setup I-Variables
i1736	Motor 17 PID Notch Filter Coefficient N1	Motor 17 PID Servo Setup I-Variables
i1836	Motor 18 PID Notch Filter Coefficient N1	Motor 18 PID Servo Setup I-Variables
i1936	Motor 19 PID Notch Filter Coefficient N1	Motor 19 PID Servo Setup I-Variables
i2036	Motor 20 PID Notch Filter Coefficient N1	Motor 20 PID Servo Setup I-Variables
i2136	Motor 21 PID Notch Filter Coefficient N1	Motor 21 PID Servo Setup I-Variables
i2236	Motor 22 PID Notch Filter Coefficient N1	Motor 22 PID Servo Setup I-Variables
i2336	Motor 23 PID Notch Filter Coefficient N1	Motor 23 PID Servo Setup I-Variables
i2436	Motor 24 PID Notch Filter Coefficient N1	Motor 24 PID Servo Setup I-Variables
i2536	Motor 25 PID Notch Filter Coefficient N1	Motor 25 PID Servo Setup I-Variables
i2636	Motor 26 PID Notch Filter Coefficient N1	Motor 26 PID Servo Setup I-Variables
i2736	Motor 27 PID Notch Filter Coefficient N1	Motor 27 PID Servo Setup I-Variables
i2836	Motor 28 PID Notch Filter Coefficient N1	Motor 28 PID Servo Setup I-Variables
i2936	Motor 29 PID Notch Filter Coefficient N1	Motor 29 PID Servo Setup I-Variables
i3036	Motor 30 PID Notch Filter Coefficient N1	Motor 30 PID Servo Setup I-Variables
i3136	Motor 31 PID Notch Filter Coefficient N1	Motor 31 PID Servo Setup I-Variables
i3236	Motor 32 PID Notch Filter Coefficient N1	Motor 32 PID Servo Setup I-Variables
i137	Motor 1 PID Notch Filter Coefficient N2	Motor 1 PID Servo Setup I-Variables
i237	Motor 2 PID Notch Filter Coefficient N2	Motor 2 PID Servo Setup I-Variables
i337	Motor 3 PID Notch Filter Coefficient N2	Motor 3 PID Servo Setup I-Variables
i437	Motor 4 PID Notch Filter Coefficient N2	Motor 4 PID Servo Setup I-Variables
i537	Motor 5 PID Notch Filter Coefficient N2	Motor 5 PID Servo Setup I-Variables
i637	Motor 6 PID Notch Filter Coefficient N2	Motor 6 PID Servo Setup I-Variables
i737	Motor 7 PID Notch Filter Coefficient N2	Motor 7 PID Servo Setup I-Variables
i837	Motor 8 PID Notch Filter Coefficient N2	Motor 8 PID Servo Setup I-Variables
i937	Motor 9 PID Notch Filter Coefficient N2	Motor 9 PID Servo Setup I-Variables
i1037	Motor 10 PID Notch Filter Coefficient N2	Motor 10 PID Servo Setup I-Variables
i1137	Motor 11 PID Notch Filter Coefficient N2	Motor 11 PID Servo Setup I-Variables
i1237	Motor 12 PID Notch Filter Coefficient N2	Motor 12 PID Servo Setup I-Variables
i1337	Motor 13 PID Notch Filter Coefficient N2	Motor 13 PID Servo Setup I-Variables
i1437	Motor 14 PID Notch Filter Coefficient N2	Motor 14 PID Servo Setup I-Variables
i1537	Motor 15 PID Notch Filter Coefficient N2	Motor 15 PID Servo Setup I-Variables
i1637	Motor 16 PID Notch Filter Coefficient N2	Motor 16 PID Servo Setup I-Variables
i1737	Motor 17 PID Notch Filter Coefficient N2	Motor 17 PID Servo Setup I-Variables
i1837	Motor 18 PID Notch Filter Coefficient N2	Motor 18 PID Servo Setup I-Variables
i1937	Motor 19 PID Notch Filter Coefficient N2	Motor 19 PID Servo Setup I-Variables
i2037	Motor 20 PID Notch Filter Coefficient N2	Motor 20 PID Servo Setup I-Variables
i2137	Motor 21 PID Notch Filter Coefficient N2	Motor 21 PID Servo Setup I-Variables
i2237	Motor 22 PID Notch Filter Coefficient N2	Motor 22 PID Servo Setup I-Variables
i2337	Motor 23 PID Notch Filter Coefficient N2	Motor 23 PID Servo Setup I-Variables
i2437	Motor 24 PID Notch Filter Coefficient N2	Motor 24 PID Servo Setup I-Variables
i2537	Motor 25 PID Notch Filter Coefficient N2	Motor 25 PID Servo Setup I-Variables
i2637	Motor 26 PID Notch Filter Coefficient N2	Motor 26 PID Servo Setup I-Variables
i2737	Motor 27 PID Notch Filter Coefficient N2	Motor 27 PID Servo Setup I-Variables
i2837	Motor 28 PID Notch Filter Coefficient N2	Motor 28 PID Servo Setup I-Variables
i2937	Motor 29 PID Notch Filter Coefficient N2	Motor 29 PID Servo Setup I-Variables
i3037	Motor 30 PID Notch Filter Coefficient N2	Motor 30 PID Servo Setup I-Variables
i3137	Motor 31 PID Notch Filter Coefficient N2	Motor 31 PID Servo Setup I-Variables
i3237	Motor 32 PID Notch Filter Coefficient N2	Motor 32 PID Servo Setup I-Variables
i138	Motor 1 PID Notch Filter Coefficient D1	Motor 1 PID Servo Setup I-Variables
i238	Motor 2 PID Notch Filter Coefficient D1	Motor 2 PID Servo Setup I-Variables
i338	Motor 3 PID Notch Filter Coefficient D1	Motor 3 PID Servo Setup I-Variables
i438	Motor 4 PID Notch Filter Coefficient D1	Motor 4 PID Servo Setup I-Variables
i538	Motor 5 PID Notch Filter Coefficient D1	Motor 5 PID Servo Setup I-Variables
i638	Motor 6 PID Notch Filter Coefficient D1	Motor 6 PID Servo Setup I-Variables
i738	Motor 7 PID Notch Filter Coefficient D1	Motor 7 PID Servo Setup I-Variables
i838	Motor 8 PID Notch Filter Coefficient D1	Motor 8 PID Servo Setup I-Variables
i938	Motor 9 PID Notch Filter Coefficient D1	Motor 9 PID Servo Setup I-Variables
i1038	Motor 10 PID Notch Filter Coefficient D1	Motor 10 PID Servo Setup I-Variables
i1138	Motor 11 PID Notch Filter Coefficient D1	Motor 11 PID Servo Setup I-Variables
i1238	Motor 12 PID Notch Filter Coefficient D1	Motor 12 PID Servo Setup I-Variables
i1338	Motor 13 PID Notch Filter Coefficient D1	Motor 13 PID Servo Setup I-Variables
i1438	Motor 14 PID Notch Filter Coefficient D1	Motor 14 PID Servo Setup I-Variables
i1538	Motor 15 PID Notch Filter Coefficient D1	Motor 15 PID Servo Setup I-Variables
i1638	Motor 16 PID Notch Filter Coefficient D1	Motor 16 PID Servo Setup I-Variables
i1738	Motor 17 PID Notch Filter Coefficient D1	Motor 17 PID Servo Setup I-Variables
i1838	Motor 18 PID Notch Filter Coefficient D1	Motor 18 PID Servo Setup I-Variables
i1938	Motor 19 PID Notch Filter Coefficient D1	Motor 19 PID Servo Setup I-Variables
