# vi: ts=30 sw=30
i2321	Motor 23 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2421	Motor 24 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2521	Motor 25 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2621	Motor 26 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2721	Motor 27 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2821	Motor 28 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i2921	Motor 29 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i3021	Motor 30 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i3121	Motor 31 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i3221	Motor 32 Jog/Home S-Curve Time	Motor Motion I-Variables	101
i122	Motor 1 Jog Speed	Motor Motion I-Variables	101
i222	Motor 2 Jog Speed	Motor Motion I-Variables	101
i322	Motor 3 Jog Speed	Motor Motion I-Variables	101
i422	Motor 4 Jog Speed	Motor Motion I-Variables	101
i522	Motor 5 Jog Speed	Motor Motion I-Variables	101
i622	Motor 6 Jog Speed	Motor Motion I-Variables	101
i722	Motor 7 Jog Speed	Motor Motion I-Variables	101
i822	Motor 8 Jog Speed	Motor Motion I-Variables	101
i922	Motor 9 Jog Speed	Motor Motion I-Variables	101
i1022	Motor 10 Jog Speed	Motor Motion I-Variables	101
i1122	Motor 11 Jog Speed	Motor Motion I-Variables	101
i1222	Motor 12 Jog Speed	Motor Motion I-Variables	101
i1322	Motor 13 Jog Speed	Motor Motion I-Variables	101
i1422	Motor 14 Jog Speed	Motor Motion I-Variables	101
i1522	Motor 15 Jog Speed	Motor Motion I-Variables	101
i1622	Motor 16 Jog Speed	Motor Motion I-Variables	101
i1722	Motor 17 Jog Speed	Motor Motion I-Variables	101
i1822	Motor 18 Jog Speed	Motor Motion I-Variables	101
i1922	Motor 19 Jog Speed	Motor Motion I-Variables	101
i2022	Motor 20 Jog Speed	Motor Motion I-Variables	101
i2122	Motor 21 Jog Speed	Motor Motion I-Variables	101
i2222	Motor 22 Jog Speed	Motor Motion I-Variables	101
i2322	Motor 23 Jog Speed	Motor Motion I-Variables	101
i2422	Motor 24 Jog Speed	Motor Motion I-Variables	101
i2522	Motor 25 Jog Speed	Motor Motion I-Variables	101
i2622	Motor 26 Jog Speed	Motor Motion I-Variables	101
i2722	Motor 27 Jog Speed	Motor Motion I-Variables	101
i2822	Motor 28 Jog Speed	Motor Motion I-Variables	101
i2922	Motor 29 Jog Speed	Motor Motion I-Variables	101
i3022	Motor 30 Jog Speed	Motor Motion I-Variables	101
i3122	Motor 31 Jog Speed	Motor Motion I-Variables	101
i3222	Motor 32 Jog Speed	Motor Motion I-Variables	101
i123	Motor 1 Home Speed and Direction	Motor Motion I-Variables	101
i223	Motor 2 Home Speed and Direction	Motor Motion I-Variables	101
i323	Motor 3 Home Speed and Direction	Motor Motion I-Variables	101
i423	Motor 4 Home Speed and Direction	Motor Motion I-Variables	101
i523	Motor 5 Home Speed and Direction	Motor Motion I-Variables	101
i623	Motor 6 Home Speed and Direction	Motor Motion I-Variables	101
i723	Motor 7 Home Speed and Direction	Motor Motion I-Variables	101
i823	Motor 8 Home Speed and Direction	Motor Motion I-Variables	101
i923	Motor 9 Home Speed and Direction	Motor Motion I-Variables	101
i1023	Motor 10 Home Speed and Direction	Motor Motion I-Variables	101
i1123	Motor 11 Home Speed and Direction	Motor Motion I-Variables	101
i1223	Motor 12 Home Speed and Direction	Motor Motion I-Variables	101
i1323	Motor 13 Home Speed and Direction	Motor Motion I-Variables	101
i1423	Motor 14 Home Speed and Direction	Motor Motion I-Variables	101
i1523	Motor 15 Home Speed and Direction	Motor Motion I-Variables	101
i1623	Motor 16 Home Speed and Direction	Motor Motion I-Variables	101
i1723	Motor 17 Home Speed and Direction	Motor Motion I-Variables	101
i1823	Motor 18 Home Speed and Direction	Motor Motion I-Variables	101
i1923	Motor 19 Home Speed and Direction	Motor Motion I-Variables	101
i2023	Motor 20 Home Speed and Direction	Motor Motion I-Variables	101
i2123	Motor 21 Home Speed and Direction	Motor Motion I-Variables	101
i2223	Motor 22 Home Speed and Direction	Motor Motion I-Variables	101
i2323	Motor 23 Home Speed and Direction	Motor Motion I-Variables	101
i2423	Motor 24 Home Speed and Direction	Motor Motion I-Variables	101
i2523	Motor 25 Home Speed and Direction	Motor Motion I-Variables	101
i2623	Motor 26 Home Speed and Direction	Motor Motion I-Variables	101
i2723	Motor 27 Home Speed and Direction	Motor Motion I-Variables	101
i2823	Motor 28 Home Speed and Direction	Motor Motion I-Variables	101
i2923	Motor 29 Home Speed and Direction	Motor Motion I-Variables	101
i3023	Motor 30 Home Speed and Direction	Motor Motion I-Variables	101
i3123	Motor 31 Home Speed and Direction	Motor Motion I-Variables	101
i3223	Motor 32 Home Speed and Direction	Motor Motion I-Variables	101
i124	Motor 1 Flag Mode Control	Motor Motion I-Variables	101
i224	Motor 2 Flag Mode Control	Motor Motion I-Variables	101
i324	Motor 3 Flag Mode Control	Motor Motion I-Variables	101
i424	Motor 4 Flag Mode Control	Motor Motion I-Variables	101
i524	Motor 5 Flag Mode Control	Motor Motion I-Variables	101
i624	Motor 6 Flag Mode Control	Motor Motion I-Variables	101
i724	Motor 7 Flag Mode Control	Motor Motion I-Variables	101
i824	Motor 8 Flag Mode Control	Motor Motion I-Variables	101
i924	Motor 9 Flag Mode Control	Motor Motion I-Variables	101
i1024	Motor 10 Flag Mode Control	Motor Motion I-Variables	101
i1124	Motor 11 Flag Mode Control	Motor Motion I-Variables	101
i1224	Motor 12 Flag Mode Control	Motor Motion I-Variables	101
i1324	Motor 13 Flag Mode Control	Motor Motion I-Variables	101
i1424	Motor 14 Flag Mode Control	Motor Motion I-Variables	101
i1524	Motor 15 Flag Mode Control	Motor Motion I-Variables	101
i1624	Motor 16 Flag Mode Control	Motor Motion I-Variables	101
i1724	Motor 17 Flag Mode Control	Motor Motion I-Variables	101
i1824	Motor 18 Flag Mode Control	Motor Motion I-Variables	101
i1924	Motor 19 Flag Mode Control	Motor Motion I-Variables	101
i2024	Motor 20 Flag Mode Control	Motor Motion I-Variables	101
i2124	Motor 21 Flag Mode Control	Motor Motion I-Variables	101
i2224	Motor 22 Flag Mode Control	Motor Motion I-Variables	101
i2324	Motor 23 Flag Mode Control	Motor Motion I-Variables	101
i2424	Motor 24 Flag Mode Control	Motor Motion I-Variables	101
i2524	Motor 25 Flag Mode Control	Motor Motion I-Variables	101
i2624	Motor 26 Flag Mode Control	Motor Motion I-Variables	101
i2724	Motor 27 Flag Mode Control	Motor Motion I-Variables	101
i2824	Motor 28 Flag Mode Control	Motor Motion I-Variables	101
i2924	Motor 29 Flag Mode Control	Motor Motion I-Variables	101
i3024	Motor 30 Flag Mode Control	Motor Motion I-Variables	101
i3124	Motor 31 Flag Mode Control	Motor Motion I-Variables	101
i3224	Motor 32 Flag Mode Control	Motor Motion I-Variables	101
i125	Motor 1 Flag Address	Motor Motion I-Variables	104
i225	Motor 2 Flag Address	Motor Motion I-Variables	104
i325	Motor 3 Flag Address	Motor Motion I-Variables	104
i425	Motor 4 Flag Address	Motor Motion I-Variables	104
i525	Motor 5 Flag Address	Motor Motion I-Variables	104
i625	Motor 6 Flag Address	Motor Motion I-Variables	104
i725	Motor 7 Flag Address	Motor Motion I-Variables	104
i825	Motor 8 Flag Address	Motor Motion I-Variables	104
i925	Motor 9 Flag Address	Motor Motion I-Variables	104
i1025	Motor 10 Flag Address	Motor Motion I-Variables	104
i1125	Motor 11 Flag Address	Motor Motion I-Variables	104
i1225	Motor 12 Flag Address	Motor Motion I-Variables	104
i1325	Motor 13 Flag Address	Motor Motion I-Variables	104
i1425	Motor 14 Flag Address	Motor Motion I-Variables	104
i1525	Motor 15 Flag Address	Motor Motion I-Variables	104
i1625	Motor 16 Flag Address	Motor Motion I-Variables	104
i1725	Motor 17 Flag Address	Motor Motion I-Variables	104
i1825	Motor 18 Flag Address	Motor Motion I-Variables	104
i1925	Motor 19 Flag Address	Motor Motion I-Variables	104
i2025	Motor 20 Flag Address	Motor Motion I-Variables	104
i2125	Motor 21 Flag Address	Motor Motion I-Variables	104
i2225	Motor 22 Flag Address	Motor Motion I-Variables	104
i2325	Motor 23 Flag Address	Motor Motion I-Variables	104
i2425	Motor 24 Flag Address	Motor Motion I-Variables	104
i2525	Motor 25 Flag Address	Motor Motion I-Variables	104
i2625	Motor 26 Flag Address	Motor Motion I-Variables	104
i2725	Motor 27 Flag Address	Motor Motion I-Variables	104
i2825	Motor 28 Flag Address	Motor Motion I-Variables	104
i2925	Motor 29 Flag Address	Motor Motion I-Variables	104
i3025	Motor 30 Flag Address	Motor Motion I-Variables	104
i3125	Motor 31 Flag Address	Motor Motion I-Variables	104
i3225	Motor 32 Flag Address	Motor Motion I-Variables	104
i126	Motor 1 Home Offset	Motor Motion I-Variables	107
i226	Motor 2 Home Offset	Motor Motion I-Variables	107
i326	Motor 3 Home Offset	Motor Motion I-Variables	107
i426	Motor 4 Home Offset	Motor Motion I-Variables	107
i526	Motor 5 Home Offset	Motor Motion I-Variables	107
i626	Motor 6 Home Offset	Motor Motion I-Variables	107
i726	Motor 7 Home Offset	Motor Motion I-Variables	107
i826	Motor 8 Home Offset	Motor Motion I-Variables	107
i926	Motor 9 Home Offset	Motor Motion I-Variables	107
i1026	Motor 10 Home Offset	Motor Motion I-Variables	107
i1126	Motor 11 Home Offset	Motor Motion I-Variables	107
i1226	Motor 12 Home Offset	Motor Motion I-Variables	107
i1326	Motor 13 Home Offset	Motor Motion I-Variables	107
i1426	Motor 14 Home Offset	Motor Motion I-Variables	107
i1526	Motor 15 Home Offset	Motor Motion I-Variables	107
i1626	Motor 16 Home Offset	Motor Motion I-Variables	107
i1726	Motor 17 Home Offset	Motor Motion I-Variables	107
i1826	Motor 18 Home Offset	Motor Motion I-Variables	107
i1926	Motor 19 Home Offset	Motor Motion I-Variables	107
i2026	Motor 20 Home Offset	Motor Motion I-Variables	107
i2126	Motor 21 Home Offset	Motor Motion I-Variables	107
i2226	Motor 22 Home Offset	Motor Motion I-Variables	107
i2326	Motor 23 Home Offset	Motor Motion I-Variables	107
i2426	Motor 24 Home Offset	Motor Motion I-Variables	107
i2526	Motor 25 Home Offset	Motor Motion I-Variables	107
i2626	Motor 26 Home Offset	Motor Motion I-Variables	107
i2726	Motor 27 Home Offset	Motor Motion I-Variables	107
i2826	Motor 28 Home Offset	Motor Motion I-Variables	107
i2926	Motor 29 Home Offset	Motor Motion I-Variables	107
i3026	Motor 30 Home Offset	Motor Motion I-Variables	107
i3126	Motor 31 Home Offset	Motor Motion I-Variables	107
i3226	Motor 32 Home Offset	Motor Motion I-Variables	107
i127	Motor 1 Position Rollover Range	Motor Motion I-Variables	108
i227	Motor 2 Position Rollover Range	Motor Motion I-Variables	108
i327	Motor 3 Position Rollover Range	Motor Motion I-Variables	108
i427	Motor 4 Position Rollover Range	Motor Motion I-Variables	108
i527	Motor 5 Position Rollover Range	Motor Motion I-Variables	108
i627	Motor 6 Position Rollover Range	Motor Motion I-Variables	108
i727	Motor 7 Position Rollover Range	Motor Motion I-Variables	108
i827	Motor 8 Position Rollover Range	Motor Motion I-Variables	108
i927	Motor 9 Position Rollover Range	Motor Motion I-Variables	108
i1027	Motor 10 Position Rollover Range	Motor Motion I-Variables	108
i1127	Motor 11 Position Rollover Range	Motor Motion I-Variables	108
i1227	Motor 12 Position Rollover Range	Motor Motion I-Variables	108
i1327	Motor 13 Position Rollover Range	Motor Motion I-Variables	108
i1427	Motor 14 Position Rollover Range	Motor Motion I-Variables	108
i1527	Motor 15 Position Rollover Range	Motor Motion I-Variables	108
i1627	Motor 16 Position Rollover Range	Motor Motion I-Variables	108
i1727	Motor 17 Position Rollover Range	Motor Motion I-Variables	108
i1827	Motor 18 Position Rollover Range	Motor Motion I-Variables	108
i1927	Motor 19 Position Rollover Range	Motor Motion I-Variables	108
i2027	Motor 20 Position Rollover Range	Motor Motion I-Variables	108
i2127	Motor 21 Position Rollover Range	Motor Motion I-Variables	108
i2227	Motor 22 Position Rollover Range	Motor Motion I-Variables	108
i2327	Motor 23 Position Rollover Range	Motor Motion I-Variables	108
i2427	Motor 24 Position Rollover Range	Motor Motion I-Variables	108
i2527	Motor 25 Position Rollover Range	Motor Motion I-Variables	108
i2627	Motor 26 Position Rollover Range	Motor Motion I-Variables	108
i2727	Motor 27 Position Rollover Range	Motor Motion I-Variables	108
i2827	Motor 28 Position Rollover Range	Motor Motion I-Variables	108
i2927	Motor 29 Position Rollover Range	Motor Motion I-Variables	108
i3027	Motor 30 Position Rollover Range	Motor Motion I-Variables	108
i3127	Motor 31 Position Rollover Range	Motor Motion I-Variables	108
i3227	Motor 32 Position Rollover Range	Motor Motion I-Variables	108
i128	Motor 1 In-Position Band	Motor Motion I-Variables	109
i228	Motor 2 In-Position Band	Motor Motion I-Variables	109
i328	Motor 3 In-Position Band	Motor Motion I-Variables	109
i428	Motor 4 In-Position Band	Motor Motion I-Variables	109
i528	Motor 5 In-Position Band	Motor Motion I-Variables	109
i628	Motor 6 In-Position Band	Motor Motion I-Variables	109
i728	Motor 7 In-Position Band	Motor Motion I-Variables	109
i828	Motor 8 In-Position Band	Motor Motion I-Variables	109
i928	Motor 9 In-Position Band	Motor Motion I-Variables	109
i1028	Motor 10 In-Position Band	Motor Motion I-Variables	109
i1128	Motor 11 In-Position Band	Motor Motion I-Variables	109
i1228	Motor 12 In-Position Band	Motor Motion I-Variables	109
i1328	Motor 13 In-Position Band	Motor Motion I-Variables	109
i1428	Motor 14 In-Position Band	Motor Motion I-Variables	109
i1528	Motor 15 In-Position Band	Motor Motion I-Variables	109
i1628	Motor 16 In-Position Band	Motor Motion I-Variables	109
i1728	Motor 17 In-Position Band	Motor Motion I-Variables	109
i1828	Motor 18 In-Position Band	Motor Motion I-Variables	109
i1928	Motor 19 In-Position Band	Motor Motion I-Variables	109
i2028	Motor 20 In-Position Band	Motor Motion I-Variables	109
i2128	Motor 21 In-Position Band	Motor Motion I-Variables	109
i2228	Motor 22 In-Position Band	Motor Motion I-Variables	109
i2328	Motor 23 In-Position Band	Motor Motion I-Variables	109
i2428	Motor 24 In-Position Band	Motor Motion I-Variables	109
i2528	Motor 25 In-Position Band	Motor Motion I-Variables	109
i2628	Motor 26 In-Position Band	Motor Motion I-Variables	109
i2728	Motor 27 In-Position Band	Motor Motion I-Variables	109
i2828	Motor 28 In-Position Band	Motor Motion I-Variables	109
i2928	Motor 29 In-Position Band	Motor Motion I-Variables	109
i3028	Motor 30 In-Position Band	Motor Motion I-Variables	109
i3128	Motor 31 In-Position Band	Motor Motion I-Variables	109
i3228	Motor 32 In-Position Band	Motor Motion I-Variables	109
i129	Motor 1 Output/First Phase Offset	Motor Motion I-Variables	110
i229	Motor 2 Output/First Phase Offset	Motor Motion I-Variables	110
i329	Motor 3 Output/First Phase Offset	Motor Motion I-Variables	110
i429	Motor 4 Output/First Phase Offset	Motor Motion I-Variables	110
i529	Motor 5 Output/First Phase Offset	Motor Motion I-Variables	110
i629	Motor 6 Output/First Phase Offset	Motor Motion I-Variables	110
i729	Motor 7 Output/First Phase Offset	Motor Motion I-Variables	110
i829	Motor 8 Output/First Phase Offset	Motor Motion I-Variables	110
i929	Motor 9 Output/First Phase Offset	Motor Motion I-Variables	110
i1029	Motor 10 Output/First Phase Offset	Motor Motion I-Variables	110
i1129	Motor 11 Output/First Phase Offset	Motor Motion I-Variables	110
i1229	Motor 12 Output/First Phase Offset	Motor Motion I-Variables	110
i1329	Motor 13 Output/First Phase Offset	Motor Motion I-Variables	110
i1429	Motor 14 Output/First Phase Offset	Motor Motion I-Variables	110
i1529	Motor 15 Output/First Phase Offset	Motor Motion I-Variables	110
i1629	Motor 16 Output/First Phase Offset	Motor Motion I-Variables	110
i1729	Motor 17 Output/First Phase Offset	Motor Motion I-Variables	110
i1829	Motor 18 Output/First Phase Offset	Motor Motion I-Variables	110
i1929	Motor 19 Output/First Phase Offset	Motor Motion I-Variables	110
i2029	Motor 20 Output/First Phase Offset	Motor Motion I-Variables	110
i2129	Motor 21 Output/First Phase Offset	Motor Motion I-Variables	110
i2229	Motor 22 Output/First Phase Offset	Motor Motion I-Variables	110
i2329	Motor 23 Output/First Phase Offset	Motor Motion I-Variables	110
i2429	Motor 24 Output/First Phase Offset	Motor Motion I-Variables	110
i2529	Motor 25 Output/First Phase Offset	Motor Motion I-Variables	110
i2629	Motor 26 Output/First Phase Offset	Motor Motion I-Variables	110
i2729	Motor 27 Output/First Phase Offset	Motor Motion I-Variables	110
i2829	Motor 28 Output/First Phase Offset	Motor Motion I-Variables	110
i2929	Motor 29 Output/First Phase Offset	Motor Motion I-Variables	110
i3029	Motor 30 Output/First Phase Offset	Motor Motion I-Variables	110
i3129	Motor 31 Output/First Phase Offset	Motor Motion I-Variables	110
i3229	Motor 32 Output/First Phase Offset	Motor Motion I-Variables	110
i130	Motor 1 PID Proportional Gain	Motor 1 PID Servo Setup I-Variables	111
i230	Motor 2 PID Proportional Gain	Motor 2 PID Servo Setup I-Variables	111
i330	Motor 3 PID Proportional Gain	Motor 3 PID Servo Setup I-Variables	111
i430	Motor 4 PID Proportional Gain	Motor 4 PID Servo Setup I-Variables	111
i530	Motor 5 PID Proportional Gain	Motor 5 PID Servo Setup I-Variables	111
i630	Motor 6 PID Proportional Gain	Motor 6 PID Servo Setup I-Variables	111
i730	Motor 7 PID Proportional Gain	Motor 7 PID Servo Setup I-Variables	111
i830	Motor 8 PID Proportional Gain	Motor 8 PID Servo Setup I-Variables	111
i930	Motor 9 PID Proportional Gain	Motor 9 PID Servo Setup I-Variables	111
i1030	Motor 10 PID Proportional Gain	Motor 10 PID Servo Setup I-Variables	111
i1130	Motor 11 PID Proportional Gain	Motor 11 PID Servo Setup I-Variables	111
i1230	Motor 12 PID Proportional Gain	Motor 12 PID Servo Setup I-Variables	111
i1330	Motor 13 PID Proportional Gain	Motor 13 PID Servo Setup I-Variables	111
i1430	Motor 14 PID Proportional Gain	Motor 14 PID Servo Setup I-Variables	111
i1530	Motor 15 PID Proportional Gain	Motor 15 PID Servo Setup I-Variables	111
i1630	Motor 16 PID Proportional Gain	Motor 16 PID Servo Setup I-Variables	111
i1730	Motor 17 PID Proportional Gain	Motor 17 PID Servo Setup I-Variables	111
i1830	Motor 18 PID Proportional Gain	Motor 18 PID Servo Setup I-Variables	111
i1930	Motor 19 PID Proportional Gain	Motor 19 PID Servo Setup I-Variables	111
i2030	Motor 20 PID Proportional Gain	Motor 20 PID Servo Setup I-Variables	111
i2130	Motor 21 PID Proportional Gain	Motor 21 PID Servo Setup I-Variables	111
i2230	Motor 22 PID Proportional Gain	Motor 22 PID Servo Setup I-Variables	111
i2330	Motor 23 PID Proportional Gain	Motor 23 PID Servo Setup I-Variables	111
i2430	Motor 24 PID Proportional Gain	Motor 24 PID Servo Setup I-Variables	111
i2530	Motor 25 PID Proportional Gain	Motor 25 PID Servo Setup I-Variables	111
i2630	Motor 26 PID Proportional Gain	Motor 26 PID Servo Setup I-Variables	111
i2730	Motor 27 PID Proportional Gain	Motor 27 PID Servo Setup I-Variables	111
i2830	Motor 28 PID Proportional Gain	Motor 28 PID Servo Setup I-Variables	111
i2930	Motor 29 PID Proportional Gain	Motor 29 PID Servo Setup I-Variables	111
i3030	Motor 30 PID Proportional Gain	Motor 30 PID Servo Setup I-Variables	111
i3130	Motor 31 PID Proportional Gain	Motor 31 PID Servo Setup I-Variables	111
i3230	Motor 32 PID Proportional Gain	Motor 32 PID Servo Setup I-Variables	111
i131	Motor 1 PID Derivative Gain	Motor 1 PID Servo Setup I-Variables	111
i231	Motor 2 PID Derivative Gain	Motor 2 PID Servo Setup I-Variables	111
i331	Motor 3 PID Derivative Gain	Motor 3 PID Servo Setup I-Variables	111
i431	Motor 4 PID Derivative Gain	Motor 4 PID Servo Setup I-Variables	111
i531	Motor 5 PID Derivative Gain	Motor 5 PID Servo Setup I-Variables	111
i631	Motor 6 PID Derivative Gain	Motor 6 PID Servo Setup I-Variables	111
i731	Motor 7 PID Derivative Gain	Motor 7 PID Servo Setup I-Variables	111
i831	Motor 8 PID Derivative Gain	Motor 8 PID Servo Setup I-Variables	111
i931	Motor 9 PID Derivative Gain	Motor 9 PID Servo Setup I-Variables	111
i1031	Motor 10 PID Derivative Gain	Motor 10 PID Servo Setup I-Variables	111
i1131	Motor 11 PID Derivative Gain	Motor 11 PID Servo Setup I-Variables	111
i1231	Motor 12 PID Derivative Gain	Motor 12 PID Servo Setup I-Variables	111
i1331	Motor 13 PID Derivative Gain	Motor 13 PID Servo Setup I-Variables	111
i1431	Motor 14 PID Derivative Gain	Motor 14 PID Servo Setup I-Variables	111
i1531	Motor 15 PID Derivative Gain	Motor 15 PID Servo Setup I-Variables	111
i1631	Motor 16 PID Derivative Gain	Motor 16 PID Servo Setup I-Variables	111
i1731	Motor 17 PID Derivative Gain	Motor 17 PID Servo Setup I-Variables	111
i1831	Motor 18 PID Derivative Gain	Motor 18 PID Servo Setup I-Variables	111
i1931	Motor 19 PID Derivative Gain	Motor 19 PID Servo Setup I-Variables	111
i2031	Motor 20 PID Derivative Gain	Motor 20 PID Servo Setup I-Variables	111
i2131	Motor 21 PID Derivative Gain	Motor 21 PID Servo Setup I-Variables	111
i2231	Motor 22 PID Derivative Gain	Motor 22 PID Servo Setup I-Variables	111
i2331	Motor 23 PID Derivative Gain	Motor 23 PID Servo Setup I-Variables	111
i2431	Motor 24 PID Derivative Gain	Motor 24 PID Servo Setup I-Variables	111
i2531	Motor 25 PID Derivative Gain	Motor 25 PID Servo Setup I-Variables	111
i2631	Motor 26 PID Derivative Gain	Motor 26 PID Servo Setup I-Variables	111
i2731	Motor 27 PID Derivative Gain	Motor 27 PID Servo Setup I-Variables	111
i2831	Motor 28 PID Derivative Gain	Motor 28 PID Servo Setup I-Variables	111
i2931	Motor 29 PID Derivative Gain	Motor 29 PID Servo Setup I-Variables	111
i3031	Motor 30 PID Derivative Gain	Motor 30 PID Servo Setup I-Variables	111
i3131	Motor 31 PID Derivative Gain	Motor 31 PID Servo Setup I-Variables	111
i3231	Motor 32 PID Derivative Gain	Motor 32 PID Servo Setup I-Variables	111
i132	Motor 1 PID Velocity Feedforward Gain	Motor 1 PID Servo Setup I-Variables	112
i232	Motor 2 PID Velocity Feedforward Gain	Motor 2 PID Servo Setup I-Variables	112
i332	Motor 3 PID Velocity Feedforward Gain	Motor 3 PID Servo Setup I-Variables	112
i432	Motor 4 PID Velocity Feedforward Gain	Motor 4 PID Servo Setup I-Variables	112
i532	Motor 5 PID Velocity Feedforward Gain	Motor 5 PID Servo Setup I-Variables	112
i632	Motor 6 PID Velocity Feedforward Gain	Motor 6 PID Servo Setup I-Variables	112
i732	Motor 7 PID Velocity Feedforward Gain	Motor 7 PID Servo Setup I-Variables	112
i832	Motor 8 PID Velocity Feedforward Gain	Motor 8 PID Servo Setup I-Variables	112
i932	Motor 9 PID Velocity Feedforward Gain	Motor 9 PID Servo Setup I-Variables	112
i1032	Motor 10 PID Velocity Feedforward Gain	Motor 10 PID Servo Setup I-Variables	112
i1132	Motor 11 PID Velocity Feedforward Gain	Motor 11 PID Servo Setup I-Variables	112
i1232	Motor 12 PID Velocity Feedforward Gain	Motor 12 PID Servo Setup I-Variables	112
i1332	Motor 13 PID Velocity Feedforward Gain	Motor 13 PID Servo Setup I-Variables	112
i1432	Motor 14 PID Velocity Feedforward Gain	Motor 14 PID Servo Setup I-Variables	112
i1532	Motor 15 PID Velocity Feedforward Gain	Motor 15 PID Servo Setup I-Variables	112
i1632	Motor 16 PID Velocity Feedforward Gain	Motor 16 PID Servo Setup I-Variables	112
i1732	Motor 17 PID Velocity Feedforward Gain	Motor 17 PID Servo Setup I-Variables	112
i1832	Motor 18 PID Velocity Feedforward Gain	Motor 18 PID Servo Setup I-Variables	112
i1932	Motor 19 PID Velocity Feedforward Gain	Motor 19 PID Servo Setup I-Variables	112
i2032	Motor 20 PID Velocity Feedforward Gain	Motor 20 PID Servo Setup I-Variables	112
i2132	Motor 21 PID Velocity Feedforward Gain	Motor 21 PID Servo Setup I-Variables	112
i2232	Motor 22 PID Velocity Feedforward Gain	Motor 22 PID Servo Setup I-Variables	112
i2332	Motor 23 PID Velocity Feedforward Gain	Motor 23 PID Servo Setup I-Variables	112
i2432	Motor 24 PID Velocity Feedforward Gain	Motor 24 PID Servo Setup I-Variables	112
i2532	Motor 25 PID Velocity Feedforward Gain	Motor 25 PID Servo Setup I-Variables	112
i2632	Motor 26 PID Velocity Feedforward Gain	Motor 26 PID Servo Setup I-Variables	112
i2732	Motor 27 PID Velocity Feedforward Gain	Motor 27 PID Servo Setup I-Variables	112
i2832	Motor 28 PID Velocity Feedforward Gain	Motor 28 PID Servo Setup I-Variables	112
i2932	Motor 29 PID Velocity Feedforward Gain	Motor 29 PID Servo Setup I-Variables	112
i3032	Motor 30 PID Velocity Feedforward Gain	Motor 30 PID Servo Setup I-Variables	112
i3132	Motor 31 PID Velocity Feedforward Gain	Motor 31 PID Servo Setup I-Variables	112
i3232	Motor 32 PID Velocity Feedforward Gain	Motor 32 PID Servo Setup I-Variables	112
i133	Motor 1 PID Integral Gain	Motor 1 PID Servo Setup I-Variables	112
i233	Motor 2 PID Integral Gain	Motor 2 PID Servo Setup I-Variables	112
i333	Motor 3 PID Integral Gain	Motor 3 PID Servo Setup I-Variables	112
i433	Motor 4 PID Integral Gain	Motor 4 PID Servo Setup I-Variables	112
i533	Motor 5 PID Integral Gain	Motor 5 PID Servo Setup I-Variables	112
i633	Motor 6 PID Integral Gain	Motor 6 PID Servo Setup I-Variables	112
i733	Motor 7 PID Integral Gain	Motor 7 PID Servo Setup I-Variables	112
i833	Motor 8 PID Integral Gain	Motor 8 PID Servo Setup I-Variables	112
i933	Motor 9 PID Integral Gain	Motor 9 PID Servo Setup I-Variables	112
i1033	Motor 10 PID Integral Gain	Motor 10 PID Servo Setup I-Variables	112
i1133	Motor 11 PID Integral Gain	Motor 11 PID Servo Setup I-Variables	112
i1233	Motor 12 PID Integral Gain	Motor 12 PID Servo Setup I-Variables	112
i1333	Motor 13 PID Integral Gain	Motor 13 PID Servo Setup I-Variables	112
i1433	Motor 14 PID Integral Gain	Motor 14 PID Servo Setup I-Variables	112
i1533	Motor 15 PID Integral Gain	Motor 15 PID Servo Setup I-Variables	112
i1633	Motor 16 PID Integral Gain	Motor 16 PID Servo Setup I-Variables	112
i1733	Motor 17 PID Integral Gain	Motor 17 PID Servo Setup I-Variables	112
i1833	Motor 18 PID Integral Gain	Motor 18 PID Servo Setup I-Variables	112
i1933	Motor 19 PID Integral Gain	Motor 19 PID Servo Setup I-Variables	112
i2033	Motor 20 PID Integral Gain	Motor 20 PID Servo Setup I-Variables	112
i2133	Motor 21 PID Integral Gain	Motor 21 PID Servo Setup I-Variables	112
i2233	Motor 22 PID Integral Gain	Motor 22 PID Servo Setup I-Variables	112
i2333	Motor 23 PID Integral Gain	Motor 23 PID Servo Setup I-Variables	112
i2433	Motor 24 PID Integral Gain	Motor 24 PID Servo Setup I-Variables	112
i2533	Motor 25 PID Integral Gain	Motor 25 PID Servo Setup I-Variables	112
i2633	Motor 26 PID Integral Gain	Motor 26 PID Servo Setup I-Variables	112
i2733	Motor 27 PID Integral Gain	Motor 27 PID Servo Setup I-Variables	112
i2833	Motor 28 PID Integral Gain	Motor 28 PID Servo Setup I-Variables	112
i2933	Motor 29 PID Integral Gain	Motor 29 PID Servo Setup I-Variables	112
i3033	Motor 30 PID Integral Gain	Motor 30 PID Servo Setup I-Variables	112
i3133	Motor 31 PID Integral Gain	Motor 31 PID Servo Setup I-Variables	112
